,Year,CU,TCRC,SP2
Tamano,2011,0.9988461538461538,344.9625421973603,1184.76825799962
Tamano,2012,0.9769230769230769,377.1973518924253,910.701977977671
Tamano,2013,0.9911538461538462,416.49708654295705,620.9346932352228
Tamano,2014,0.9175620689655173,538.6579380491202,637.6917506905429
Tamano,2015,0.9482758620689655,625.7403040522361,626.0847314924467
Tamano,2016,1.0,562.2139195262345,526.1823495711269
Tamano,2017,1.0,523.0624830203443,756.6289598528965
Toyo,1992,1.0,987.505982760015,
Toyo,1993,1.0,959.1938700091315,643.4263428857876
Toyo,1994,0.9333333333333333,841.3371092476353,710.6444034910924
Toyo,1995,1.0,659.2490789967804,1003.1611059604347
Toyo,1996,1.0,839.2436749351455,694.3183006954018
Toyo,1997,0.9888888888888889,906.3963774982449,686.8798854471715
Toyo,1998,0.9505813953488371,820.28826929231,498.08672926585473
Toyo,1999,0.9971428571428572,557.9950901626388,452.20109928406646
Toyo,2000,0.9997826086956522,555.4588259029698,533.8081174976221
Toyo,2001,0.9349593495934959,585.971062800398,398.2247760378723
Toyo,2002,0.9804878048780488,528.7539362675177,358.9698750922221
Toyo,2003,0.943076923076923,437.7020239493989,303.6604734259495
Toyo,2004,0.9432592592592592,314.71018578087495,642.7808068011332
Toyo,2005,0.790172972972973,605.9993462162437,702.623222632848
Toyo,2006,1.1778594594594594,654.0771892519688,1222.9212106889845
Toyo,2007,0.8928571428571429,400.97019232272004,1066.9176514175442
Toyo,2008,0.8285714285714286,289.6092544923923,870.8586548308886
Toyo,2009,0.8635714285714287,484.40437246063215,733.937472228944
Toyo,2010,0.92,295.48463456469347,965.4771784642735
Toyo,2011,0.7540928571428571,344.9625421973603,1184.76825799962
Toyo,2012,0.9439285714285715,377.1973518924253,910.701977977671
Toyo,2013,0.9214285714285714,416.49708654295705,620.9346932352228
Toyo,2014,0.9507142857142856,538.6579380491202,637.6917506905429
Toyo,2015,0.9714285714285714,625.7403040522361,626.0847314924467
Toyo,2016,0.9857142857142858,562.2139195262345,526.1823495711269
Toyo,2017,0.9285714285714286,523.0624830203443,756.6289598528965
Sepon / Khanong,2005,1.0,605.9993462162437,702.623222632848
Sepon / Khanong,2006,1.0,654.0771892519688,1222.9212106889845
Sepon / Khanong,2007,1.0,400.97019232272004,1066.9176514175442
Sepon / Khanong,2008,1.0,289.6092544923923,870.8586548308886
Sepon / Khanong,2009,1.0,484.40437246063215,733.937472228944
Sepon / Khanong,2010,1.0,295.48463456469347,965.4771784642735
Sepon / Khanong,2011,1.0,344.9625421973603,1184.76825799962
Sepon / Khanong,2012,1.0,377.1973518924253,910.701977977671
Sepon / Khanong,2013,1.0,416.49708654295705,620.9346932352228
Sepon / Khanong,2014,1.0,538.6579380491202,637.6917506905429
Sepon / Khanong,2015,1.0,625.7403040522361,626.0847314924467
Sepon / Khanong,2016,1.0,562.2139195262345,526.1823495711269
Sepon / Khanong,2017,1.0,523.0624830203443,756.6289598528965
Tuas,2008,0.6944444444444444,289.6092544923923,870.8586548308886
Erdenet,1997,1.0,906.3963774982449,686.8798854471715
Erdenet,1998,1.0,820.28826929231,498.08672926585473
Erdenet,1999,1.0,557.9950901626388,452.20109928406646
Erdenet,2000,1.0,555.4588259029698,533.8081174976221
Erdenet,2001,1.0,585.971062800398,398.2247760378723
Erdenet,2002,1.0,528.7539362675177,358.9698750922221
Erdenet,2003,1.0,437.7020239493989,303.6604734259495
Erdenet,2004,1.0,314.71018578087495,642.7808068011332
Erdenet,2005,1.0,605.9993462162437,702.623222632848
Erdenet,2006,1.0,654.0771892519688,1222.9212106889845
Erdenet,2007,1.0,400.97019232272004,1066.9176514175442
Erdenet,2008,1.0,289.6092544923923,870.8586548308886
Erdenet,2009,1.0,484.40437246063215,733.937472228944
Erdenet,2010,1.0,295.48463456469347,965.4771784642735
Erdenet,2011,1.0,344.9625421973603,1184.76825799962
Erdenet,2012,1.0,377.1973518924253,910.701977977671
Erdenet,2013,1.0,416.49708654295705,620.9346932352228
Erdenet,2014,1.0,538.6579380491202,637.6917506905429
Erdenet,2015,1.0,625.7403040522361,626.0847314924467
Erdenet,2016,1.0,562.2139195262345,526.1823495711269
Erdenet,2017,1.0,523.0624830203443,756.6289598528965
Monywa,1998,1.0,820.28826929231,498.08672926585473
Monywa,1999,1.0,557.9950901626388,452.20109928406646
Monywa,2000,1.0,555.4588259029698,533.8081174976221
Monywa,2001,1.0,585.971062800398,398.2247760378723
Monywa,2002,1.0,528.7539362675177,358.9698750922221
Monywa,2003,1.0,437.7020239493989,303.6604734259495
Monywa,2004,1.0,314.71018578087495,642.7808068011332
Monywa,2005,1.0,605.9993462162437,702.623222632848
Monywa,2006,1.0,654.0771892519688,1222.9212106889845
Monywa,2007,1.0,400.97019232272004,1066.9176514175442
Monywa,2008,1.0,289.6092544923923,870.8586548308886
Monywa,2009,1.0,484.40437246063215,733.937472228944
Monywa,2010,1.0,295.48463456469347,965.4771784642735
Monywa,2011,1.0,344.9625421973603,1184.76825799962
Monywa,2012,1.0,377.1973518924253,910.701977977671
Monywa,2013,1.0,416.49708654295705,620.9346932352228
Monywa,2014,1.0,538.6579380491202,637.6917506905429
Monywa,2015,1.0,625.7403040522361,626.0847314924467
Monywa,2016,1.0,562.2139195262345,526.1823495711269
Monywa,2017,1.0,523.0624830203443,756.6289598528965
Pasar,1992,0.8148550724637681,987.505982760015,
Pasar,1993,0.9482171428571428,959.1938700091315,643.4263428857876
Pasar,1994,0.8839828571428572,841.3371092476353,710.6444034910924
Pasar,1995,0.9034742857142858,659.2490789967804,1003.1611059604347
Pasar,1996,0.8900457142857143,839.2436749351455,694.3183006954018
Pasar,1997,0.8371428571428572,906.3963774982449,686.8798854471715
Pasar,1998,0.8710342857142858,820.28826929231,498.08672926585473
Pasar,1999,0.8456114285714286,557.9950901626388,452.20109928406646
Pasar,2000,0.7926114285714285,555.4588259029698,533.8081174976221
Pasar,2001,0.9401657142857143,585.971062800398,398.2247760378723
Pasar,2002,0.8245942857142857,528.7539362675177,358.9698750922221
Pasar,2003,0.9780114285714285,437.7020239493989,303.6604734259495
Pasar,2004,1.0181085714285716,314.71018578087495,642.7808068011332
Pasar,2005,0.9829600000000001,605.9993462162437,702.623222632848
Pasar,2006,1.0085666666666666,654.0771892519688,1222.9212106889845
Pasar,2007,0.7449906976744186,400.97019232272004,1066.9176514175442
Pasar,2008,0.8121720930232558,289.6092544923923,870.8586548308886
Pasar,2009,0.827906976744186,484.40437246063215,733.937472228944
Pasar,2010,0.8186046511627907,295.48463456469347,965.4771784642735
Pasar,2011,0.7632558139534883,344.9625421973603,1184.76825799962
Pasar,2012,0.4576744186046512,377.1973518924253,910.701977977671
Pasar,2013,0.7255813953488373,416.49708654295705,620.9346932352228
Pasar,2014,0.5767441860465117,538.6579380491202,637.6917506905429
Pasar,2015,0.5232558139534884,625.7403040522361,626.0847314924467
Pasar,2016,0.8372093023255814,562.2139195262345,526.1823495711269
Pasar,2017,0.8372093023255814,523.0624830203443,756.6289598528965
Changhang,1992,0.9454545454545454,987.505982760015,
Changhang,1993,0.9454545454545454,959.1938700091315,643.4263428857876
Changhang,1994,0.9818181818181818,841.3371092476353,710.6444034910924
Changhang,1995,1.0,659.2490789967804,1003.1611059604347
Changhang,1996,0.9488,839.2436749351455,694.3183006954018
Changhang,1997,1.0,906.3963774982449,686.8798854471715
Changhang,1998,0.6505599999999999,820.28826929231,498.08672926585473
Changhang,1999,0.9072,557.9950901626388,452.20109928406646
Changhang,2000,0.968,555.4588259029698,533.8081174976221
Changhang,2001,0.976,585.971062800398,398.2247760378723
Changhang,2002,1.00688,528.7539362675177,358.9698750922221
Changhang,2003,1.008,437.7020239493989,303.6604734259495
Changhang,2004,0.979808,314.71018578087495,642.7808068011332
Changhang,2005,1.00816,605.9993462162437,702.623222632848
Changhang,2006,0.984688,654.0771892519688,1222.9212106889845
Changhang,2007,0.974096,400.97019232272004,1066.9176514175442
Onsan,1992,0.8857142857142857,987.505982760015,
Onsan,1993,0.96,959.1938700091315,643.4263428857876
Onsan,1994,0.9657142857142857,841.3371092476353,710.6444034910924
Onsan,1995,1.0,659.2490789967804,1003.1611059604347
Onsan,1996,1.001081081081081,839.2436749351455,694.3183006954018
Onsan,1997,1.0,906.3963774982449,686.8798854471715
Onsan,1998,1.0,820.28826929231,498.08672926585473
Onsan,1999,1.0,557.9950901626388,452.20109928406646
Onsan,2000,1.0034482758620689,555.4588259029698,533.8081174976221
Onsan,2001,0.9997578692493946,585.971062800398,398.2247760378723
Onsan,2002,0.9718539325842697,528.7539362675177,358.9698750922221
Onsan,2003,0.9736263736263736,437.7020239493989,303.6604734259495
Onsan,2004,0.9466065934065935,314.71018578087495,642.7808068011332
Onsan,2005,0.9784934210526316,605.9993462162437,702.623222632848
Onsan,2006,0.9523809523809523,654.0771892519688,1222.9212106889845
Onsan,2007,0.9628819047619047,400.97019232272004,1066.9176514175442
Onsan,2008,0.9592523364485982,289.6092544923923,870.8586548308886
Onsan,2009,0.8583333333333333,484.40437246063215,733.937472228944
Onsan,2010,0.8916666666666667,295.48463456469347,965.4771784642735
Onsan,2011,0.9466666666666667,344.9625421973603,1184.76825799962
Onsan,2012,0.9773333333333333,377.1973518924253,910.701977977671
Onsan,2013,0.9684616666666667,416.49708654295705,620.9346932352228
Onsan,2014,0.8560606060606061,538.6579380491202,637.6917506905429
Onsan,2015,0.9176470588235294,625.7403040522361,626.0847314924467
Onsan,2016,1.0,562.2139195262345,526.1823495711269
Onsan,2017,1.0,523.0624830203443,756.6289598528965
Thai Refinery,2004,0.1,314.71018578087495,642.7808068011332
Thai Refinery,2005,0.08666666666666667,605.9993462162437,702.623222632848
Thai Refinery,2006,0.18181818181818182,654.0771892519688,1222.9212106889845
Thai Refinery,2007,0.13333333333333333,400.97019232272004,1066.9176514175442
Sin Quyen,2008,0.6666666666666666,289.6092544923923,870.8586548308886
Sin Quyen,2009,0.7272727272727273,484.40437246063215,733.937472228944
Sin Quyen,2010,0.9090909090909091,295.48463456469347,965.4771784642735
Sin Quyen,2011,0.7000000000000001,344.9625421973603,1184.76825799962
Sin Quyen,2012,0.7818181818181817,377.1973518924253,910.701977977671
Sin Quyen,2013,0.9090909090909091,416.49708654295705,620.9346932352228
Sin Quyen,2014,0.9545454545454546,538.6579380491202,637.6917506905429
Sin Quyen,2015,1.0,625.7403040522361,626.0847314924467
Sin Quyen,2016,1.0,562.2139195262345,526.1823495711269
Sin Quyen,2017,1.0,523.0624830203443,756.6289598528965
Coro Coro,2009,1.0,484.40437246063215,733.937472228944
Coro Coro,2010,1.0,295.48463456469347,965.4771784642735
Coro Coro,2011,1.0,344.9625421973603,1184.76825799962
Coro Coro,2012,1.0,377.1973518924253,910.701977977671
Coro Coro,2013,1.0,416.49708654295705,620.9346932352228
Coro Coro,2014,1.0,538.6579380491202,637.6917506905429
Coro Coro,2015,1.0,625.7403040522361,626.0847314924467
Coro Coro,2016,1.0,562.2139195262345,526.1823495711269
Coro Coro,2017,1.0,523.0624830203443,756.6289598528965
Caraiba (D. d'Avila),1992,0.929,987.505982760015,
Caraiba (D. d'Avila),1993,0.9470588235294117,959.1938700091315,643.4263428857876
Caraiba (D. d'Avila),1994,0.9716171428571427,841.3371092476353,710.6444034910924
Caraiba (D. d'Avila),1995,0.9427828571428571,659.2490789967804,1003.1611059604347
Caraiba (D. d'Avila),1996,0.9828571428571429,839.2436749351455,694.3183006954018
Caraiba (D. d'Avila),1997,0.9315789473684211,906.3963774982449,686.8798854471715
Caraiba (D. d'Avila),1998,0.836025,820.28826929231,498.08672926585473
Caraiba (D. d'Avila),1999,0.965,557.9950901626388,452.20109928406646
Caraiba (D. d'Avila),2000,0.8375363636363636,555.4588259029698,533.8081174976221
Caraiba (D. d'Avila),2001,0.9647363636363636,585.971062800398,398.2247760378723
Caraiba (D. d'Avila),2002,0.8620545454545454,528.7539362675177,358.9698750922221
Caraiba (D. d'Avila),2003,0.7918909090909091,437.7020239493989,303.6604734259495
Caraiba (D. d'Avila),2004,0.9454545454545454,314.71018578087495,642.7808068011332
Caraiba (D. d'Avila),2005,0.9047272727272727,605.9993462162437,702.623222632848
Caraiba (D. d'Avila),2006,0.9985636363636363,654.0771892519688,1222.9212106889845
Caraiba (D. d'Avila),2007,0.9925772727272727,400.97019232272004,1066.9176514175442
Caraiba (D. d'Avila),2008,1.00196,289.6092544923923,870.8586548308886
Caraiba (D. d'Avila),2009,0.775008,484.40437246063215,733.937472228944
Caraiba (D. d'Avila),2010,0.8035714285714286,295.48463456469347,965.4771784642735
Caraiba (D. d'Avila),2011,0.7571428571428571,344.9625421973603,1184.76825799962
Caraiba (D. d'Avila),2012,0.6261392857142857,377.1973518924253,910.701977977671
