Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,524120,,,,524120,,4531882,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,524120,,,,524120,,4531882,,,0
H5,2017,2017,2017,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,524120,,,,524120,,4531882,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,67949,,,,67949,,413889,,,0
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,447211,,,,447211,,2749222,,,0
H5,2017,2017,2017,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,5231936,,,,5231936,,35384486,,,0
H5,2017,2017,2017,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,4737199,,,,4737199,,32014862,,,0
H5,2017,2017,2017,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,776230,,,,776230,,5362693,,,0
H5,2017,2017,2017,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,4672384,,,,4672384,,31254081,,,0
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,57456663,,,,57456663,,385578162,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,9443741,,,,9443741,,84380397,,,6
H5,2018,2018,2018,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,205181,,,,205181,,2584655,,,6
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,205181,,,,205181,,2584655,,,6
H5,2018,2018,2018,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,205181,,,,205181,,2584655,,,6
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,38610,,,,38610,,242505,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,163466,,,,163466,,1278568,,,0
H5,2018,2018,2018,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,5246645,,,,5246645,,40036573,,,0
H5,2018,2018,2018,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,4161610,,,,4161610,,31869649,,,0
H5,2018,2018,2018,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,603194,,,,603194,,4544989,,,0
H5,2018,2018,2018,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,4121601,,,,4121601,,31151606,,,0
H5,2019,2019,2019,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,51874685,,,,51874685,,318522934,,,6
H5,2019,2019,2019,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,11809291,,,,11809291,,98502335,,,6
H5,2019,2019,2019,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,35129,,,,35129,,223849,,,6
H5,2019,2019,2019,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,314633,,,,314633,,2201417,,,6
H5,2019,2019,2019,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,4326706,,,,4326706,,32568969,,,0
H5,2019,2019,2019,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,2807595,,,,2807595,,20052535,,,0
H5,2019,2019,2019,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,448669,,,,448669,,3612349,,,0
H5,2019,2019,2019,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,2762140,,,,2762140,,19295216,,,0
H5,2020,2020,2020,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,74858655,,,,74858655,,399996528,,,6
H5,2020,2020,2020,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,10826146,,,,10826146,,90374041,,,6
H5,2020,2020,2020,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,30609,,,,30609,,192999,,,0
H5,2020,2020,2020,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,194406,,,,194406,,1360669,,,0
H5,2020,2020,2020,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,3499914,,,,3499914,,26264711,,,0
H5,2020,2020,2020,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,1929760,,,,1929760,,15264702,,,0
H5,2020,2020,2020,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,339315,,,,339315,,3184869,,,0
H5,2020,2020,2020,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7407,"Copper; bars, rods and profiles",8,Weight in kilograms,1893438,,,,1893438,,14667007,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,138093751,,,,,,978508800,,,6
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,44116672,,,,44116672,,295428723,,,6
H5,2017,2017,2017,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,649744,,,,,,6422540,,,6
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,649744,,,,,,6422540,,,6
H5,2017,2017,2017,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,649744,,,,,,6422540,,,6
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,14119,,,,14119,,202864,,,6
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,1238344,,,,1238344,,8854566,,,6
H5,2017,2017,2017,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,1,No Quantity,0,,,,7800506,,70489406,,,6
H5,2017,2017,2017,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,6104135,,,,6104135,,59177977,,,0
H5,2017,2017,2017,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,1905009,,,,1905009,,20468459,,,0
H5,2017,2017,2017,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,5698599,,,,5698599,,53267528,,,0
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,118547027,,,,118547027,,908066669,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,48491755,,,,48491755,,357709771,,,6
H5,2018,2018,2018,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,793223,,,,793223,,7505042,,,0
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,793223,,,,793223,,7505042,,,0
H5,2018,2018,2018,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,793223,,,,793223,,7505042,,,0
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,7017,,,,7017,,107545,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,1193398,,,,1193398,,8849446,,,0
H5,2018,2018,2018,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,8919266,,,,8919266,,82255741,,,6
H5,2018,2018,2018,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,6017099,,,,6017099,,58618702,,,0
H5,2018,2018,2018,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,1334479,,,,1334479,,16269993,,,0
H5,2018,2018,2018,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,5363453,,,,5363453,,52109005,,,0
H5,2019,2019,2019,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,99716901,,,,99716901,,722569441,,,6
H5,2019,2019,2019,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,55758147,,,,55758147,,380340037,,,6
H5,2019,2019,2019,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,3977,,,,3977,,78011,,,6
H5,2019,2019,2019,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,1014304,,,,1014304,,16493594,,,0
H5,2019,2019,2019,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,1,No Quantity,0,,,,6682949,,65168438,,,6
H5,2019,2019,2019,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,4588970,,,,4588970,,45745465,,,0
H5,2019,2019,2019,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,1383123,,,,1383123,,19280941,,,0
H5,2019,2019,2019,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,4038371,,,,4038371,,39609342,,,0
H5,2020,2020,2020,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,109700685,,,,109700685,,793865529,,,6
H5,2020,2020,2020,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,66958585,,,,66958585,,453492469,,,6
H5,2020,2020,2020,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,287,,,,287,,31159,,,0
H5,2020,2020,2020,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7408,Copper wire,8,Weight in kilograms,714898,,,,714898,,7072521,,,0
H5,2020,2020,2020,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,1,No Quantity,0,,,,,,55842511,,,6
H5,2020,2020,2020,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7408,Copper wire,8,Weight in kilograms,2659977,,,,2659977,,32491448,,,0
H5,2020,2020,2020,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,1015354,,,,1015354,,16781833,,,0
H5,2020,2020,2020,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7408,Copper wire,8,Weight in kilograms,2159833,,,,2159833,,25115139,,,0
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,132685685,,,,,,1152662605,,,6
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,36424026,,,,36424026,,286906567,,,6
H5,2017,2017,2017,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6859229,,,,6859229,,50712075,,,6
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6859229,,,,6859229,,50712075,,,6
H5,2017,2017,2017,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6859229,,,,6859229,,50712075,,,6
H5,2017,2017,2017,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,79894,,,,79894,,561749,,,0
H5,2017,2017,2017,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7814153,,,,7814153,,65801626,,,6
H5,2017,2017,2017,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,33675738,,,,33675738,,287912464,,,0
H5,2017,2017,2017,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,32396732,,,,32396732,,280799432,,,0
H5,2017,2017,2017,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7785137,,,,7785137,,65287459,,,0
H5,2017,2017,2017,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,31840289,,,,31840289,,273469378,,,0
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,133852118,,,,,,1298200772,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,43095773,,,,43095773,,359218318,,,6
H5,2018,2018,2018,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,5828794,,,,5828794,,47115107,,,0
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,5828794,,,,5828794,,47115107,,,0
H5,2018,2018,2018,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,5828794,,,,5828794,,47115107,,,0
H5,2018,2018,2018,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,62504,,,,62504,,489393,,,6
H5,2018,2018,2018,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7847294,,,,7847294,,68937076,,,0
H5,2018,2018,2018,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,34424471,,,,34424471,,334734316,,,0
H5,2018,2018,2018,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,31388304,,,,31388304,,296850980,,,0
H5,2018,2018,2018,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,8836016,,,,8836016,,79962183,,,0
H5,2018,2018,2018,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,30829231,,,,30829231,,290098586,,,0
H5,2019,2019,2019,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",1,No Quantity,0,,,,,,1062120559,,,6
H5,2019,2019,2019,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,40024929,,,,40024929,,316562019,,,6
H5,2019,2019,2019,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,13706,,,,13706,,114411,,,6
H5,2019,2019,2019,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6923446,,,,6923446,,57630990,,,0
H5,2019,2019,2019,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,27395676,,,,27395676,,272138152,,,0
H5,2019,2019,2019,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,27248796,,,,27248796,,260236959,,,0
H5,2019,2019,2019,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7332678,,,,7332678,,62626263,,,0
H5,2019,2019,2019,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,26750723,,,,26750723,,254228360,,,0
H5,2020,2020,2020,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",1,No Quantity,0,,,,,,1053023427,,,6
H5,2020,2020,2020,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,48373028,,,,48373028,,394609543,,,6
H5,2020,2020,2020,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,14287,,,,14287,,119586,,,0
H5,2020,2020,2020,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,6695936,,,,6695936,,56982599,,,0
H5,2020,2020,2020,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,25574899,,,,25574899,,250994178,,,0
H5,2020,2020,2020,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,23943771,,,,23943771,,234173911,,,0
H5,2020,2020,2020,4,0,1,Import,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,7137268,,,,7137268,,62961864,,,0
H5,2020,2020,2020,4,0,2,Export,344,"China, Hong Kong SAR",HKG,156,China,CHN,,,,,,,,7409,"Copper plates, sheets and strip; of a thickness exceeding 0.15mm",8,Weight in kilograms,23596596,,,,23596596,,229653982,,,0
H4,2012,2012,2012,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,522523784,,,,522523784,,4174417435,,,0
H4,2012,2012,2012,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,43435,,,,43435,,425929,,,0
H4,2012,2012,2012,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,985700,,,,985700,,8442080,,,0
H4,2012,2012,2012,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,985700,,,,985700,,8442080,,,0
H4,2012,2012,2012,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,985700,,,,985700,,8442080,,,0
H4,2012,2012,2012,4,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,118104,,,,118104,,990097,,,0
H4,2013,2013,2013,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,628631453,,,,628631453,,4562815746,,,0
H4,2013,2013,2013,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,161496,,,,161496,,1081699,,,6
H4,2013,2013,2013,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,39600,,,,39600,,319900,,,0
H4,2013,2013,2013,4,0,1,Import,156,China,CHN,156,China,CHN,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,39600,,,,39600,,319900,,,0
H4,2013,2013,2013,4,0,4,Re-Import,156,China,CHN,156,China,CHN,,,,,,,,7402,"Copper; unrefined, copper anodes for electrolytic refining",8,Weight in kilograms,39600,,,,39600,,319900,,,0
