,Year,Secondary ratio,CU,SR,TCRC,SP2
Zhangjiagang,2011,0,1.012,0.299901185770751,344.9625421973603,1184.76825799962
Zhangjiagang,2012,0,0.8407407407407408,0.46123348017621146,377.1973518924253,910.701977977671
Zhangjiagang,2013,0,0.81,0.08395061728395062,416.49708654295705,620.9346932352228
Zhangjiagang,2014,0,0.5714285714285714,0.13,538.6579380491202,637.6917506905429
Zhangjiagang,2015,0,0.5,0.13,625.7403040522361,626.0847314924467
Zhangjiagang,2016,0,0.6,0.275,562.2139195262345,526.1823495711269
Zhangjiagang,2017,0,0.625,0.304,523.0624830203443,756.6289598528965
Zhangjiagang Zaofeng,1992,0,,,987.505982760015,
Zhangjiagang Zaofeng,1993,0,,,959.1938700091315,643.4263428857876
Zhangjiagang Zaofeng,1994,0,,,841.3371092476353,710.6444034910924
Zhangjiagang Zaofeng,1995,0,,,659.2490789967804,1003.1611059604347
Zhangjiagang Zaofeng,1996,0,,,839.2436749351455,694.3183006954018
Zhangjiagang Zaofeng,1997,0,,,906.3963774982449,686.8798854471715
Zhangjiagang Zaofeng,1998,0,,,820.28826929231,498.08672926585473
Zhangjiagang Zaofeng,1999,0,,,557.9950901626388,452.20109928406646
Zhangjiagang Zaofeng,2000,0,,,555.4588259029698,533.8081174976221
Zhangjiagang Zaofeng,2001,0,,,585.971062800398,398.2247760378723
Zhangjiagang Zaofeng,2002,0,,,528.7539362675177,358.9698750922221
Zhangjiagang Zaofeng,2003,0,0.6066666666666667,1.0,437.7020239493989,303.6604734259495
Zhangjiagang Zaofeng,2004,0,0.8866666666666667,1.0,314.71018578087495,642.7808068011332
Zhangjiagang Zaofeng,2005,0,0.56,1.0,605.9993462162437,702.623222632848
Zhangjiagang Zaofeng,2006,0,0.6666666666666666,1.0,654.0771892519688,1222.9212106889845
Zhangjiagang Zaofeng,2007,0,0.6666666666666666,1.0,400.97019232272004,1066.9176514175442
Zhangjiagang Zaofeng,2008,0,0.6666666666666666,1.0,289.6092544923923,870.8586548308886
Zhangjiagang Zaofeng,2009,0,0.6666666666666666,1.0,484.40437246063215,733.937472228944
Zhangjiagang Zaofeng,2010,0,0.6666666666666666,1.0,295.48463456469347,965.4771784642735
Zhangjiagang Zaofeng,2011,0,0.6666666666666666,1.0,344.9625421973603,1184.76825799962
Zhangjiagang Zaofeng,2012,0,0.6666666666666666,1.0,377.1973518924253,910.701977977671
Zhangjiagang Zaofeng,2013,0,0.6666666666666666,1.0,416.49708654295705,620.9346932352228
Zhangjiagang Zaofeng,2014,0,0.6666666666666666,1.0,538.6579380491202,637.6917506905429
Zhangjiagang Zaofeng,2015,0,0.6666666666666666,1.0,625.7403040522361,626.0847314924467
Zhangjiagang Zaofeng,2016,0,0.6666666666666666,1.0,562.2139195262345,526.1823495711269
Zhangjiagang Zaofeng,2017,0,0.6666666666666666,1.0,523.0624830203443,756.6289598528965
